store_name,store_id,customer_id,unit_sales,Order Status,Destination_Location
Store 20,20,6536,3,PROCESSING,"Nanajipur, Rangareddy, Telangana"
Store 20,20,6536,4,COMPLETE,"Palu, Ranchi, Jharkhand"
Store 20,20,2931,3,PENDING,"Mangavaram, Tiruvallur, Tamil Nadu"
Store 20,20,3365,3,PROCESSING,"Perumanur, Ernakulam, Kerala"
Store 20,20,3365,5,COMPLETE,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 20,20,655,2,ON_HOLD,"Zanu, Ahmedabad, Gujarat"
Store 20,20,4826,4,SUSPECTED_FRAUD,"Solgam, Ahmedabad, Gujarat"
Store 20,20,6536,4,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 20,20,7846,2,COMPLETE,"Rajkot Malviyanagar, Rajkot, Gujarat"
Store 20,20,4826,2,CLOSED,"Kandraur, Bilaspur (Hp), Himachal Pradesh"
Store 20,20,3365,3,ON_HOLD,"Shashtrinagar, Chandrapur, Maharashtra"
Store 20,20,3365,3,CANCELED,"Dhatir, Faridabad, Haryana"
Store 20,20,7846,3,PENDING_PAYMENT,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT"
Store 20,20,7846,3,COMPLETE,"Zanu, Ahmedabad, Gujarat"
Store 20,20,2931,4,COMPLETE,"Jondhi, Jhajjar, Haryana"
Store 20,20,2883,3,PENDING_PAYMENT,"North Goa, Goa, India"
Store 20,20,6536,3,PENDING,"Sewri, Mumbai, Maharashtra"
Store 20,20,113,2,PENDING_PAYMENT,"Kapodra, Bharuch, Gujarat"
Store 20,20,6536,3,PENDING,"Jamalpur, Gurgaon, Haryana"
Store 2,2,4018,2,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
Store 2,2,4018,3,PENDING_PAYMENT,"HEC Expert Hostel, Ranchi, Jharkhand"
Store 2,2,4018,3,COMPLETE,"Pachayankuppam, Cuddalore, Tamil Nadu"
Store 2,2,4018,2,COMPLETE,"Thaiyur, Kanchipuram, Tamil Nadu"
Store 2,2,4018,2,PROCESSING,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 2,2,4018,1,PENDING_PAYMENT,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 2,2,4018,2,PROCESSING,"Magthane, Mumbai, Maharashtra"
Store 2,2,4018,3,CLOSED,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 2,2,4018,1,PENDING_PAYMENT,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 2,2,4018,2,PROCESSING,"Solgam, Ahmedabad, Gujarat"
Store 2,2,4018,2,CLOSED,"Pondur, Kanchipuram, Tamil Nadu"
Store 2,2,4018,2,PENDING,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 2,2,4018,2,ON_HOLD,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 2,2,4018,2,PENDING_PAYMENT,"Palam Airport, South West Delhi, Delhi"
Store 2,2,7586,2,COMPLETE,"Kunraghat, Gorakhpur, Uttar Pradesh"
Store 2,2,7586,2,PENDING_PAYMENT,"Patil., Gurgaon, Haryana"
Store 2,2,1779,1,COMPLETE,"Zanu, Ahmedabad, Gujarat"
Store 2,2,7586,1,PENDING_PAYMENT,"Patil., Gurgaon, Haryana"
Store 2,2,1779,2,COMPLETE,"HEC Expert Hostel, Ranchi, Jharkhand"
Store 2,2,1779,2,COMPLETE,"Adugodi, Bangalore, Karnataka"
Store 2,2,1779,1,COMPLETE,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,1567,2,PROCESSING,"Navapura, Ahmedabad, Gujarat"
Store 16,16,9928,3,PENDING,"Dumerjore, Sundergarh, Odisha"
Store 16,16,7862,5,CLOSED,"Jamalpur, Gurgaon, Haryana"
Store 16,16,5174,4,CLOSED,"Chandanhoola, South West Delhi, Delhi"
Store 16,16,2769,2,PENDING,"Mookandapalli, Krishnagiri, Tamil Nadu"
Store 16,16,2448,4,PENDING_PAYMENT,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,5295,3,COMPLETE,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT"
Store 16,16,378,2,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,7702,3,ON_HOLD,"Lakdaram, Medak, Telangana"
Store 16,16,5766,2,COMPLETE,"Kapodra, Bharuch, Gujarat"
Store 16,16,1850,4,CANCELED,"Marichapur, Jagatsinghapur, Odisha"
Store 16,16,1850,3,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 16,16,192,4,PROCESSING,"Someswaralayam, West Godavari, Andhra Pradesh"
Store 16,16,2448,3,CLOSED,"Palayapalayamottur, Vellore, Tamil Nadu"
Store 16,16,6114,4,PROCESSING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,5174,2,CLOSED,"Mookandapalli, Krishnagiri, Tamil Nadu"
Store 16,16,9200,3,PENDING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,2769,2,PROCESSING,"Hazaribagh, Jharkhand, India"
Store 16,16,4397,4,CANCELED,"Sivan Chetty Gardens, Bangalore, Karnataka"
Store 16,16,9200,3,COMPLETE,"Rayapudupakkam, Villupuram, Tamil Nadu"
Store 16,16,7862,4,PROCESSING,"Lakdaram, Medak, Telangana"
Store 16,16,1850,2,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,7702,3,PROCESSING,"Navapura, Ahmedabad, Gujarat"
Store 16,16,8452,2,PROCESSING,"Hathidra, Banaskantha, Gujarat"
Store 16,16,5174,3,CANCELED,"Minto Road, Central Delhi, Delhi"
Store 16,16,2224,4,COMPLETE,"Pomlakrai, East Khasi Hills, Meghalaya"
Store 16,16,1528,3,PENDING_PAYMENT,"Rashbehari Market, North Dinajpur, West Bengal"
Store 16,16,4868,4,PROCESSING,"Sanaswadi, Pune, Maharashtra"
Store 16,16,2019,4,CLOSED,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,1850,4,COMPLETE,"Ultapani, Kokrajhar, Assam"
Store 16,16,192,2,PENDING_PAYMENT,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,2570,2,PENDING_PAYMENT,"Anekal, Bangalore, Karnataka"
Store 16,16,1567,2,CLOSED,"St.Thomas Mount, Kanchipuram, Tamil Nadu"
Store 16,16,7702,3,PENDING_PAYMENT,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 16,16,3692,4,COMPLETE,"Plassaikalan, Solan, Himachal Pradesh"
Store 16,16,8452,3,COMPLETE,"Manuu, Rangareddy, Telangana"
Store 16,16,7051,3,CLOSED,"Dumerjore, Sundergarh, Odisha"
Store 16,16,7862,3,COMPLETE,"Selam, Tamil Nadu, India"
Store 16,16,5766,3,COMPLETE,"Chikkabidarkal, Bangalore, Karnataka"
Store 16,16,5174,2,PAYMENT_REVIEW,"Bangalore International Airport, Bangalore, Karnataka"
Store 16,16,1491,2,CLOSED,"Dumerjore, Sundergarh, Odisha"
Store 16,16,10238,3,CLOSED,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,5766,2,COMPLETE,"Anekal, Bangalore, Karnataka"
Store 16,16,2570,3,PENDING_PAYMENT,"Peenya Dasarahalli, Bangalore, Karnataka"
Store 16,16,9815,3,COMPLETE,"Palam Airport, South West Delhi, Delhi"
Store 16,16,8452,5,COMPLETE,"Jharkhand, India"
Store 16,16,9200,4,ON_HOLD,"Umarkui, Dadra & Nagar Haveli, Dadra & Nagar Haveli"
Store 16,16,6114,4,PENDING_PAYMENT,"Bangalore International Airport, Bangalore, Karnataka"
Store 16,16,9815,3,PENDING_PAYMENT,"Lakdaram, Medak, Telangana"
Store 16,16,1491,2,PENDING,"Redhills, Chennai, Tamil Nadu, India"
Store 16,16,1491,2,PROCESSING,"Dargah Sharif, South Delhi, Delhi"
Store 16,16,2769,3,COMPLETE,"Hazaribagh, Hazaribagh, Jharkhand"
Store 16,16,9200,4,ON_HOLD,"Lakdaram, Medak, Telangana"
Store 16,16,1850,3,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 16,16,8427,3,COMPLETE,"Indir Mewat, Gurgaon, Haryana"
Store 16,16,9200,3,COMPLETE,"Hathidra, Banaskantha, Gujarat"
Store 16,16,5295,2,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
Store 16,16,8452,3,PENDING_PAYMENT,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,10238,3,PENDING_PAYMENT,"Erode, Tamil Nadu, India"
Store 16,16,2769,3,PENDING,"Patancheru, Medak, Telangana"
Store 16,16,6114,5,COMPLETE,"Topgonda, Medak, Telangana"
Store 16,16,1850,3,COMPLETE,"Argama, Bharuch, Gujarat"
Store 16,16,7051,3,COMPLETE,"Jamalpur, Gurgaon, Haryana"
Store 16,16,1567,3,COMPLETE,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,1567,3,PENDING_PAYMENT,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,4868,2,PROCESSING,"Kataganj, Nadia, West Bengal"
Store 16,16,2448,4,CANCELED,"Maraimalai Nagar, Kanchipuram, Tamil Nadu"
Store 16,16,4021,4,PENDING_PAYMENT,"Anekal, Bangalore, Karnataka"
Store 16,16,1850,3,COMPLETE,"Perumanur, Ernakulam, Kerala"
Store 16,16,7051,3,PENDING_PAYMENT,"Periapatti, Coimbatore, Tamil Nadu"
Store 16,16,7702,2,ON_HOLD,"Zanu, Ahmedabad, Gujarat"
Store 16,16,9200,3,PENDING,"Hathidra, Banaskantha, Gujarat"
Store 16,16,9200,4,COMPLETE,"Anekal, Bangalore, Karnataka"
Store 16,16,4868,2,PENDING_PAYMENT,"Khorajnanoda, Ahmedabad, Gujarat"
Store 16,16,7072,4,PENDING_PAYMENT,"Mecheri, Tamil Nadu, India"
Store 16,16,9263,2,PENDING_PAYMENT,"Jamalpur, Gurgaon, Haryana"
Store 16,16,9928,4,PENDING,"Shalboni, West Bengal, India"
Store 16,16,4021,4,COMPLETE,"Mohulbona, Pakur, Jharkhand"
Store 16,16,7862,4,COMPLETE,"Plassaikalan, Solan, Himachal Pradesh"
Store 16,16,7051,4,PENDING_PAYMENT,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 16,16,7702,3,PENDING,"Khorajnanoda, Ahmedabad, Gujarat"
Store 16,16,8427,3,CLOSED,"Mookandapalli, Krishnagiri, Tamil Nadu"
Store 16,16,8452,5,PENDING_PAYMENT,"Kataganj, Nadia, West Bengal"
Store 16,16,8427,3,ON_HOLD,"Nizamabad, Telangana, India"
Store 16,16,1567,4,PENDING_PAYMENT,"Amberhai, South West Delhi, Delhi"
Store 16,16,5174,4,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
Store 16,16,7072,4,ON_HOLD,"Lakdaram, Medak, Telangana"
Store 16,16,1850,2,COMPLETE,"Kothamangalam, Kerala, India"
Store 16,16,4397,3,CLOSED,"Shoulmari, Jalpaiguri, West Bengal"
Store 16,16,1567,4,SUSPECTED_FRAUD,"Industrial Area Faridabad, Faridabad, Haryana"
Store 16,16,5766,3,PENDING,"Hatthuba, North 24 Parganas, West Bengal"
Store 16,16,2448,2,CLOSED,"Chikkabidarkal, Bangalore, Karnataka"
Store 16,16,8452,5,PENDING_PAYMENT,"Sanpla Khatri, Saharanpur, Uttar Pradesh"
Store 16,16,5766,2,CLOSED,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,5295,3,PENDING,"Peenya Dasarahalli, Bangalore, Karnataka"
Store 16,16,9200,4,PROCESSING,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 16,16,9928,3,COMPLETE,"Jagadambigainagar, Tiruvallur, Tamil Nadu"
Store 16,16,7862,3,CLOSED,"Pondur, Kanchipuram, Tamil Nadu"
Store 16,16,7072,3,CLOSED,"Lakdaram, Medak, Telangana"
Store 16,16,2019,3,CLOSED,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 16,16,2019,3,ON_HOLD,"Baghthala, Rewari, Haryana"
Store 16,16,9815,4,COMPLETE,"Vadamadurai, Tamil Nadu, India"
Store 16,16,9200,4,COMPLETE,"Roshan Ara Road, North Delhi, Delhi"
Store 16,16,5766,3,COMPLETE,"Topgonda, Medak, Telangana"
Store 16,16,1567,3,COMPLETE,"Pondur, Kanchipuram, Tamil Nadu"
Store 16,16,6114,3,CLOSED,"Udaypura, Bangalore Rural, Karnataka"
Store 16,16,2224,4,PENDING_PAYMENT,"Dhatir, Faridabad, Haryana"
Store 16,16,192,3,PENDING,"Kothamangalam, Kerala, India"
Store 16,16,1850,2,PENDING_PAYMENT,"N.S.I.T. Dwarka, South West Delhi, Delhi"
Store 16,16,7702,5,SUSPECTED_FRAUD,"Perumanur, Ernakulam, Kerala"
Store 16,16,192,2,COMPLETE,"Magthane, Mumbai, Maharashtra"
Store 16,16,5174,3,COMPLETE,"Manuu, Rangareddy, Telangana"
Store 16,16,1491,3,COMPLETE,"Raipur Kutchery, Raipur, Chattisgarh"
Store 16,16,9928,5,COMPLETE,"Dadri, Gautam Buddha Nagar, Uttar Pradesh"
Store 16,16,2019,4,PENDING_PAYMENT,"Rajbhavan, Bangalore, Karnataka"
Store 16,16,1850,2,PENDING_PAYMENT,"Anekal, Bangalore, Karnataka"
Store 16,16,8427,4,PENDING_PAYMENT,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT"
Store 16,16,8452,2,CLOSED,"Ankapoor, Nizamabad, Telangana"
Store 16,16,5295,3,PENDING_PAYMENT,"Kengeri, Bangalore Rural, Karnataka"
Store 16,16,1528,4,PENDING_PAYMENT,"Sanpla Khatri, Saharanpur, Uttar Pradesh"
Store 16,16,2570,2,PROCESSING,"Erode, Tamil Nadu, India"
Store 16,16,1850,4,PENDING_PAYMENT,"Naghori, Alwar, Rajasthan"
Store 16,16,9200,3,PENDING,"R G I Airport, Hyderabad, Telangana"
Store 16,16,7051,3,PENDING_PAYMENT,"HEC Expert Hostel, Ranchi, Jharkhand"
Store 16,16,7072,4,COMPLETE,"Jondhi, Jhajjar, Haryana"
Store 16,16,9200,3,PENDING_PAYMENT,"Dumerjore, Sundergarh, Odisha"
Store 16,16,4397,3,CLOSED,"Apsp Colony, Guntur, Andhra Pradesh"
Store 16,16,1850,3,PENDING,"Haridaspur, Jajapur, Odisha"
Store 16,16,7051,4,PENDING_PAYMENT,"Lakdaram, Medak, Telangana"
Store 16,16,5766,2,COMPLETE,"N.S.I.T. Dwarka, South West Delhi, Delhi"
Store 16,16,7862,4,COMPLETE,"TVSLSL HUB (CHAKAN),PUNE,MAHARASHTRA"
Store 16,16,3692,2,PENDING,"Nangloi - III, West Delhi, Delhi"
Store 16,16,6912,5,PROCESSING,"Khorajnanoda, Ahmedabad, Gujarat"
Store 16,16,1850,4,COMPLETE,"Pomlakrai, East Khasi Hills, Meghalaya"
Store 16,16,6114,4,COMPLETE,"Benson Town, Bangalore, Karnataka"
Store 16,16,1567,3,PROCESSING,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,7072,3,CLOSED,"Nandeli, Raigarh, Chattisgarh"
Store 16,16,3692,3,PROCESSING,"TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU"
Store 16,16,1850,2,COMPLETE,"Adugodi, Bangalore, Karnataka"
Store 16,16,378,3,PENDING,"Pomlakrai, East Khasi Hills, Meghalaya"
Store 16,16,2769,4,ON_HOLD,"Model Town, Yamuna Nagar, Haryana"
Store 16,16,10238,4,PENDING,"Lakdaram, Medak, Telangana"
Store 16,16,2448,3,COMPLETE,"Adugodi, Bangalore, Karnataka"
Store 16,16,7072,3,COMPLETE,"Palam Airport, South West Delhi, Delhi"
Store 16,16,1310,3,PENDING,"Karnataka 560300, India"
Store 16,16,9200,3,COMPLETE,"Nizamabad, Telangana, India"
Store 16,16,9815,2,CLOSED,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,6912,4,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
Store 16,16,9928,5,PENDING,"Sirohi, Jaipur, Rajasthan"
Store 16,16,2570,3,PROCESSING,"Benson Town, Bangalore, Karnataka"
Store 16,16,8452,5,CLOSED,"Kothamangalam, Kerala, India"
Store 16,16,4397,3,CLOSED,"Mylasandra, Bengaluru, Karnataka, India"
Store 16,16,8452,2,ON_HOLD,"Cooch Behar New Town, Cooch Behar, West Bengal"
Store 16,16,7702,4,PENDING_PAYMENT,"Anekal, Bangalore, Karnataka"
Store 16,16,1567,3,PROCESSING,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT"
Store 16,16,7072,3,COMPLETE,"Sirohi, Jaipur, Rajasthan"
Store 16,16,4868,3,COMPLETE,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU"
Store 16,16,4868,3,ON_HOLD,"Jondhi, Jhajjar, Haryana"
Store 16,16,8452,2,PENDING,"Nizamabad, Telangana, India"
Store 16,16,5766,3,COMPLETE,"Kataganj, Nadia, West Bengal"
Store 16,16,2448,3,ON_HOLD,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,5542,3,CLOSED,"Guruvoyal, Tiruvallur, Tamil Nadu"
Store 16,16,5295,3,PENDING,"Visnagar Collage, Mahesana, Gujarat"
Store 16,16,2224,5,PENDING_PAYMENT,"Apsp Colony, Guntur, Andhra Pradesh"
Store 16,16,192,3,PENDING,"Anekal, Bangalore, Karnataka"
Store 16,16,1567,2,PENDING_PAYMENT,"Kankot, Rajkot, Gujarat"
Store 16,16,4868,3,CLOSED,"M.G.M Medical College, East Singhbhum, Jharkhand"
Store 16,16,1567,2,PROCESSING,"Shive, Pune, Maharashtra"
Store 16,16,8452,2,COMPLETE,"Kataganj, Nadia, West Bengal"
Store 16,16,7051,2,PROCESSING,"Kahira, Bulandshahr, Uttar Pradesh"
Store 16,16,9928,4,CANCELED,"HEC Expert Hostel, Ranchi, Jharkhand"
Store 16,16,4021,4,PENDING_PAYMENT,"Enamadala, Guntur, Andhra Pradesh"
Store 16,16,8452,5,COMPLETE,"Jamalpur, Gurgaon, Haryana"
Store 16,16,3692,3,PENDING_PAYMENT,"Lilabari A/F, Lakhimpur, Assam"
Store 16,16,8427,2,PROCESSING,"Haridaspur, Jajapur, Odisha"
Store 16,16,1850,2,PENDING_PAYMENT,"Pondur, Kanchipuram, Tamil Nadu"
Store 16,16,9815,4,CLOSED,"Gholkunda, Bankura, West Bengal"
Store 16,16,7051,2,PENDING_PAYMENT,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,192,3,CLOSED,"Baghthala, Rewari, Haryana"
Store 16,16,4397,3,ON_HOLD,"Don Bosco Nagar, Rangareddy, Telangana"
Store 16,16,9200,3,COMPLETE,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,1310,4,PROCESSING,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 16,16,9928,4,ON_HOLD,"Mecheri, Tamil Nadu, India"
Store 16,16,1528,3,COMPLETE,"Onnalvadi, Krishnagiri, Tamil Nadu"
Store 16,16,9263,2,CLOSED,"Rashbehari Market, North Dinajpur, West Bengal"
Store 16,16,8427,2,ON_HOLD,"Air Force, Gurgaon, Haryana"
Store 16,16,2019,3,CLOSED,"Air Force, Gurgaon, Haryana"
Store 16,16,9928,2,CLOSED,"Pilol, Vadodara, Gujarat"
Store 16,16,5295,4,ON_HOLD,"Lilabari A/F, Lakhimpur, Assam"
Store 16,16,2448,3,PENDING,"Pipra Pakari, West Champaran, Bihar"
Store 16,16,1850,2,CLOSED,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 16,16,192,4,CLOSED,"Sirohi, Jaipur, Rajasthan"
Store 16,16,1567,3,COMPLETE,"Shive, Pune, Maharashtra"
Store 16,16,4868,3,COMPLETE,"Erode, Tamil Nadu, India"
Store 16,16,7072,3,PENDING_PAYMENT,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 16,16,2019,4,PROCESSING,"Kothamangalam, Kerala, India"
Store 16,16,1567,3,PROCESSING,"New Town, North 24 Parganas, West Bengal"
Store 16,16,5295,4,COMPLETE,"Chandanhoola, South West Delhi, Delhi"
Store 16,16,2448,3,PENDING_PAYMENT,"Mamring, East Sikkim, Sikkim"
Store 16,16,7862,4,COMPLETE,"Bidanasi, Cuttack, Odisha"
Store 16,16,2019,4,PENDING_PAYMENT,"Redhills, Chennai, Tamil Nadu, India"
Store 23,23,8746,2,CLOSED,"TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU"
Store 23,23,8945,4,PENDING_PAYMENT,"Dargah Sharif, South Delhi, Delhi"
Store 23,23,6105,4,COMPLETE,"Zanu, Ahmedabad, Gujarat"
Store 23,23,4803,3,PENDING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 23,23,2011,3,PENDING_PAYMENT,"Khandwa, Dhar, Madhya Pradesh"
Store 23,23,8311,4,PENDING_PAYMENT,"Perumanal, Tirunelveli, Tamil Nadu"
Store 23,23,4070,3,CLOSED,"Nizamabad, Telangana, India"
Store 23,23,8311,3,PENDING,"Murradih, Dhanbad, Jharkhand"
Store 23,23,4985,4,PROCESSING,"Srirangavaram, Rangareddy, Telangana"
Store 23,23,10068,3,COMPLETE,"Odalbakra, Kamrup, Assam"
Store 23,23,4803,3,COMPLETE,"Jondhi, Jhajjar, Haryana"
Store 23,23,10068,3,SUSPECTED_FRAUD,"Pondur, Kanchipuram, Tamil Nadu"
Store 23,23,5204,4,ON_HOLD,"Jagadambigainagar, Tiruvallur, Tamil Nadu"
Store 23,23,10068,3,COMPLETE,"Barpeta, Barpeta, Assam"
Store 23,23,8311,3,COMPLETE,"Ishmail Pur, Bulandshahr, Uttar Pradesh"
Store 23,23,5204,2,PENDING_PAYMENT,"Lakdaram, Medak, Telangana"
Store 23,23,2952,2,CLOSED,"Redhills, Chennai, Tamil Nadu, India"
Store 23,23,8945,3,PENDING,"Uran, Raigarh, Maharashtra"
Store 23,23,6888,4,PROCESSING,"N.S.I.T. Dwarka, South West Delhi, Delhi"
Store 23,23,8311,2,COMPLETE,"Sirohi, Jaipur, Rajasthan"
Store 23,23,10068,2,PENDING,"Sanpla Khatri, Saharanpur, Uttar Pradesh"
Store 23,23,2011,3,PENDING,"Haridaspur, Jajapur, Odisha"
Store 23,23,10068,3,PAYMENT_REVIEW,"TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU"
Store 23,23,6888,3,ON_HOLD,"Apsp Colony, Guntur, Andhra Pradesh"
Store 23,23,8945,2,PENDING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 23,23,8746,4,PENDING_PAYMENT,"Dumerjore, Sundergarh, Odisha"
Store 23,23,2011,3,PENDING_PAYMENT,"Hatthuba, North 24 Parganas, West Bengal"
Store 23,23,8311,2,PENDING,"Muthur, Krishnagiri, Tamil Nadu"
Store 23,23,8945,2,ON_HOLD,"Howbagh, Jabalpur, Madhya Pradesh"
Store 23,23,6105,3,PENDING_PAYMENT,"Pondur, Kanchipuram, Tamil Nadu"
Store 23,23,8311,4,COMPLETE,"Shive, Pune, Maharashtra"
Store 23,23,4803,3,PENDING_PAYMENT,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 23,23,4803,3,PENDING_PAYMENT,"Khorajnanoda, Ahmedabad, Gujarat"
Store 23,23,8311,3,PENDING_PAYMENT,"Pondur, Kanchipuram, Tamil Nadu"
Store 23,23,10068,4,PENDING_PAYMENT,"TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU"
Store 23,23,8945,3,PENDING_PAYMENT,"Kahira, Bulandshahr, Uttar Pradesh"
Store 23,23,10068,3,COMPLETE,"Palam Vihar, Gurgaon, Haryana"
Store 23,23,2952,2,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 23,23,4985,5,ON_HOLD,"Tapukara, Alwar, Rajasthan"
Store 23,23,9169,3,PENDING_PAYMENT,"Lakdaram, Medak, Telangana"
Store 23,23,8945,4,PENDING,"Kampamediguda, Adilabad, Telangana"
Store 23,23,6105,3,COMPLETE,"Rayapudupakkam, Villupuram, Tamil Nadu"
Store 23,23,4985,4,PENDING,"Lakdaram, Medak, Telangana"
Store 23,23,8746,4,PENDING,"Jamalpur, Gurgaon, Haryana"
Store 23,23,6105,3,COMPLETE,"Kothamangalam, Kerala, India"
Store 23,23,6888,2,COMPLETE,"Bangalore International Airport, Bangalore, Karnataka"
Store 23,23,400,3,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 23,23,2011,2,SUSPECTED_FRAUD,"Dapalla, Boudh, Odisha"
Store 23,23,2011,3,PENDING,"Nanajipur, Rangareddy, Telangana"
Store 23,23,8311,3,COMPLETE,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 23,23,4803,3,PENDING_PAYMENT,"Deypursasan, Puri, Odisha"
Store 23,23,8945,3,COMPLETE,"Pondicherry, Puducherry, India"
Store 23,23,8746,2,PROCESSING,"Pondur, Kanchipuram, Tamil Nadu"
Store 23,23,8746,4,COMPLETE,"Rayapudupakkam, Villupuram, Tamil Nadu"
Store 23,23,6105,3,PENDING,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY"
Store 23,23,400,4,COMPLETE,"Nizamabad, Telangana, India"
Store 23,23,10068,3,COMPLETE,"Palam Airport, South West Delhi, Delhi"
Store 23,23,4985,2,PENDING_PAYMENT,"M.G.M Medical College, East Singhbhum, Jharkhand"
Store 23,23,8945,3,CLOSED,"Bangalore International Airport, Bangalore, Karnataka"
Store 23,23,8746,4,COMPLETE,"Singaperumalkoil, Kanchipuram, Tamil Nadu"
Store 23,23,4803,4,PENDING_PAYMENT,"New Town, North 24 Parganas, West Bengal"
Store 23,23,4803,3,COMPLETE,"HEC Expert Hostel, Ranchi, Jharkhand"
Store 5,5,4483,2,PENDING,"Chikkabidarkal, Bangalore, Karnataka"
Store 5,5,4483,2,PROCESSING,"Peenya Small Industries, Bangalore, Karnataka"
Store 5,5,9845,1,CLOSED,"Keeranatham, Coimbatore, Tamil Nadu"
Store 5,5,8183,1,PENDING,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA"
Store 5,5,9845,1,PENDING,"Topgonda, Medak, Telangana"
Store 5,5,8183,1,COMPLETE,"Pondur, Kanchipuram, Tamil Nadu"
Store 5,5,7143,2,PROCESSING,"Sikohpur, Gurgaon, Haryana"
Store 5,5,9845,2,PENDING,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU"
Store 5,5,8183,1,COMPLETE,"Mathura Road Faridabad, Faridabad, Haryana"
Store 5,5,4483,2,PENDING,"Nayandahalli, Bangalore, Karnataka"
Store 5,5,9845,3,PENDING_PAYMENT,"Sanpla Khatri, Saharanpur, Uttar Pradesh"
Store 5,5,9845,2,COMPLETE,"Khorajnanoda, Ahmedabad, Gujarat"
